customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,customer_segment
C14915,10,2,138250.0,5,1,1,7,Potential Customers
C07939,290,4,138244.0,1,2,1,4,At Risk
C09166,17,4,138216.5,5,2,1,8,Potential Customers
C09491,8,3,138212.5,5,1,1,7,Potential Customers
C12772,4,5,138200.5,5,3,1,9,Potential Customers
C10907,2,3,138189.0,5,1,1,7,Potential Customers
C04231,61,7,138187.5,3,4,1,8,Potential Customers
C11846,2,3,138183.0,5,1,1,7,Potential Customers
C14855,48,4,138156.5,3,2,1,6,At Risk
C10545,99,5,138152.0,2,3,1,6,At Risk
C15467,11,3,138151.0,5,1,1,7,Potential Customers
C10556,5,4,138150.0,5,2,1,8,Potential Customers
C14253,77,5,138148.0,3,3,1,7,Potential Customers
C09784,66,3,138139.0,3,1,1,5,At Risk
C01362,114,5,138076.0,2,3,1,6,At Risk
C10787,89,2,138070.5,2,1,1,4,At Risk
C17865,132,5,138070.5,2,3,1,6,At Risk
C19888,201,4,138035.0,1,2,1,4,At Risk
C03439,27,4,138004.0,4,2,1,7,Potential Customers
C14837,89,3,137988.0,2,1,1,4,At Risk
C17924,184,2,137952.5,1,1,1,3,Lost Customers
C00434,113,4,137947.0,2,2,1,5,At Risk
C11456,10,6,137914.5,5,3,1,9,Potential Customers
C03698,171,6,137902.5,2,3,1,6,At Risk
C09344,21,5,137886.5,4,3,1,8,Potential Customers
C15497,101,4,137859.5,2,2,1,5,At Risk
C14770,84,4,137855.0,2,2,1,5,At Risk
C18929,15,4,137849.0,5,2,1,8,Potential Customers
C18038,1,4,137831.0,5,2,1,8,Potential Customers
C09322,18,9,137828.5,4,5,1,10,Loyal Customers
C05942,13,5,137821.0,5,3,1,9,Potential Customers
C09797,16,5,137793.0,5,3,1,9,Potential Customers
C18407,2,5,137771.0,5,3,1,9,Potential Customers
C02961,20,3,137765.5,4,1,1,6,At Risk
C12816,210,5,137761.5,1,3,1,5,At Risk
C03441,64,4,137737.0,3,2,1,6,At Risk
C08783,3,5,137724.0,5,3,1,9,Potential Customers
C02660,2,8,137719.5,5,4,1,10,Loyal Customers
C17780,15,3,137715.0,5,1,1,7,Potential Customers
C11002,142,3,137693.5,2,1,1,4,At Risk
C08856,32,5,137676.5,4,3,1,8,Potential Customers
C00418,110,4,137672.5,2,2,1,5,At Risk
C16572,53,6,137621.5,3,3,1,7,Potential Customers
C18785,41,4,137608.0,3,2,1,6,At Risk
C06068,287,2,137603.0,1,1,1,3,Lost Customers
C05298,128,4,137585.5,2,2,1,5,At Risk
C01818,65,8,137556.0,3,4,1,8,Potential Customers
C07247,22,7,137536.0,4,4,1,9,Potential Customers
C13499,27,5,137464.5,4,3,1,8,Potential Customers
C03259,78,5,137383.5,3,3,1,7,Potential Customers
C10218,41,3,137380.0,3,1,1,5,At Risk
C16956,176,2,137374.0,2,1,1,4,At Risk
C07486,49,2,137371.5,3,1,1,5,At Risk
C15502,60,6,137346.0,3,3,1,7,Potential Customers
C15433,67,5,137288.5,3,3,1,7,Potential Customers
C11597,107,3,137281.5,2,1,1,4,At Risk
C06954,238,3,137279.5,1,1,1,3,Lost Customers
C08771,4,4,137259.0,5,2,1,8,Potential Customers
C05700,106,4,137256.5,2,2,1,5,At Risk
C04092,7,5,137246.5,5,3,1,9,Potential Customers
C01715,164,3,137246.0,2,1,1,4,At Risk
C03980,3,5,137235.0,5,3,1,9,Potential Customers
C14320,219,5,137233.5,1,3,1,5,At Risk
C00346,23,5,137216.0,4,3,1,8,Potential Customers
C13468,105,6,137184.5,2,3,1,6,At Risk
C07642,5,3,137154.5,5,1,1,7,Potential Customers
C10639,89,5,137146.0,2,3,1,6,At Risk
C15506,177,4,137145.5,2,2,1,5,At Risk
C03470,21,2,137127.5,4,1,1,6,At Risk
C00634,424,4,137071.0,1,2,1,4,At Risk
C08979,180,1,137067.0,2,1,1,4,At Risk
C13050,25,6,137011.5,4,3,1,8,Potential Customers
C17048,26,2,137009.0,4,1,1,6,At Risk
C19421,4,5,136955.5,5,3,1,9,Potential Customers
C16955,1,4,136932.5,5,2,1,8,Potential Customers
C06262,66,5,136929.5,3,3,1,7,Potential Customers
C08945,16,7,136921.0,5,4,1,10,Loyal Customers
C04735,196,3,136900.5,1,1,1,3,Lost Customers
C03029,27,2,136883.0,4,1,1,6,At Risk
C03553,135,4,136858.0,2,2,1,5,At Risk
C08062,136,3,136840.0,2,1,1,4,At Risk
C15201,3,4,136807.0,5,2,1,8,Potential Customers
C06653,11,5,136786.5,5,3,1,9,Potential Customers
C09697,107,2,136778.0,2,1,1,4,At Risk
C04023,45,6,136766.0,3,3,1,7,Potential Customers
C09012,1,3,136750.0,5,1,1,7,Potential Customers
C00382,166,4,136739.5,2,2,1,5,At Risk
C16810,38,4,136722.5,4,2,1,7,Potential Customers
C17111,2,5,136694.5,5,3,1,9,Potential Customers
C18581,67,4,136678.0,3,2,1,6,At Risk
C17388,55,4,136657.0,3,2,1,6,At Risk
C06756,114,3,136655.0,2,1,1,4,At Risk
C08989,35,3,136653.0,4,1,1,6,At Risk
C09408,46,4,136640.0,3,2,1,6,At Risk
C15800,78,6,136613.0,3,3,1,7,Potential Customers
C03799,104,4,136561.5,2,2,1,5,At Risk
C03325,44,3,136499.5,3,1,1,5,At Risk
C10940,164,3,136482.5,2,1,1,4,At Risk
C04063,5,5,136456.0,5,3,1,9,Potential Customers
C11645,10,4,136437.0,5,2,1,8,Potential Customers
C11753,37,3,136397.0,4,1,1,6,At Risk
C18670,103,2,136393.5,2,1,1,4,At Risk
C15045,6,5,136387.0,5,3,1,9,Potential Customers
C05264,151,5,136372.5,2,3,1,6,At Risk
C00353,4,5,136337.5,5,3,1,9,Potential Customers
C05228,41,5,136332.0,3,3,1,7,Potential Customers
C01011,36,8,136325.0,4,4,1,9,Potential Customers
C02456,139,3,136319.0,2,1,1,4,At Risk
C04030,60,5,136318.5,3,3,1,7,Potential Customers
C17943,307,7,136300.5,1,4,1,6,At Risk
C03391,9,3,136281.0,5,1,1,7,Potential Customers
C12040,190,2,136273.5,1,1,1,3,Lost Customers
C00372,47,5,136255.0,3,3,1,7,Potential Customers
C04352,3,3,136218.0,5,1,1,7,Potential Customers
C06012,102,5,136201.5,2,3,1,6,At Risk
C07452,45,3,136187.0,3,1,1,5,At Risk
C00666,55,4,136160.5,3,2,1,6,At Risk
C16066,10,2,136125.0,5,1,1,7,Potential Customers
C12946,6,5,136114.0,5,3,1,9,Potential Customers
C04661,6,3,136108.0,5,1,1,7,Potential Customers
C01130,29,5,136070.0,4,3,1,8,Potential Customers
C10469,132,3,136066.5,2,1,1,4,At Risk
C19355,14,5,136048.5,5,3,1,9,Potential Customers
C07078,6,3,136025.5,5,1,1,7,Potential Customers
C18779,2,5,136014.5,5,3,1,9,Potential Customers
C13928,32,8,135979.5,4,4,1,9,Potential Customers
C13348,132,3,135960.0,2,1,1,4,At Risk
C16224,4,3,135917.5,5,1,1,7,Potential Customers
C01470,109,3,135912.5,2,1,1,4,At Risk
C17013,136,4,135852.0,2,2,1,5,At Risk
C11365,41,8,135837.5,3,4,1,8,Potential Customers
C13187,51,3,135830.0,3,1,1,5,At Risk
C11072,93,4,135824.0,2,2,1,5,At Risk
C08418,27,3,135726.0,4,1,1,6,At Risk
C08610,30,4,135718.5,4,2,1,7,Potential Customers
C11802,34,2,135716.0,4,1,1,6,At Risk
C14679,236,4,135693.5,1,2,1,4,At Risk
C10019,299,4,135679.5,1,2,1,4,At Risk
C04099,75,3,135678.5,3,1,1,5,At Risk
C10929,9,3,135673.0,5,1,1,7,Potential Customers
C11142,11,3,135622.0,5,1,1,7,Potential Customers
C14026,70,6,135605.5,3,3,1,7,Potential Customers
C13911,143,4,135575.0,2,2,1,5,At Risk
C12988,60,6,135559.5,3,3,1,7,Potential Customers
C09262,210,4,135539.0,1,2,1,4,At Risk
C02121,152,2,135528.5,2,1,1,4,At Risk
C06131,108,5,135518.5,2,3,1,6,At Risk
C06713,493,2,135518.0,1,1,1,3,Lost Customers
C06436,10,6,135466.5,5,3,1,9,Potential Customers
C12206,238,6,135445.0,1,3,1,5,At Risk
C03255,98,3,135422.5,2,1,1,4,At Risk
C06633,45,3,135421.0,3,1,1,5,At Risk
C05665,75,3,135409.5,3,1,1,5,At Risk
C07557,130,4,135402.0,2,2,1,5,At Risk
C04300,37,5,135348.5,4,3,1,8,Potential Customers
C05681,4,3,135346.5,5,1,1,7,Potential Customers
C12138,15,7,135308.5,5,4,1,10,Loyal Customers
C01504,109,6,135305.5,2,3,1,6,At Risk
C11704,69,3,135298.0,3,1,1,5,At Risk
C11795,27,5,135289.0,4,3,1,8,Potential Customers
C11664,4,5,135276.5,5,3,1,9,Potential Customers
C05831,86,4,135273.0,2,2,1,5,At Risk
C12900,1,4,135258.0,5,2,1,8,Potential Customers
C14918,43,4,135223.0,3,2,1,6,At Risk
C07308,92,4,135220.0,2,2,1,5,At Risk
C12363,41,2,135180.5,3,1,1,5,At Risk
C03334,73,4,135156.5,3,2,1,6,At Risk
C00097,44,4,135155.5,3,2,1,6,At Risk
C06400,14,7,135115.0,5,4,1,10,Loyal Customers
C10445,21,4,135110.0,4,2,1,7,Potential Customers
C09907,174,5,135101.0,2,3,1,6,At Risk
C13413,16,5,135067.0,5,3,1,9,Potential Customers
C11003,88,6,135058.5,2,3,1,6,At Risk
C01723,268,3,135052.0,1,1,1,3,Lost Customers
C18285,15,5,135049.5,5,3,1,9,Potential Customers
C11316,18,3,135034.0,4,1,1,6,At Risk
C00635,27,1,135004.5,4,1,1,6,At Risk
C11919,79,4,134977.5,3,2,1,6,At Risk
C06613,7,5,134977.0,5,3,1,9,Potential Customers
C08487,5,7,134969.5,5,4,1,10,Loyal Customers
C14072,185,2,134945.5,1,1,1,3,Lost Customers
C18683,14,6,134919.0,5,3,1,9,Potential Customers
C05468,85,5,134865.5,2,3,1,6,At Risk
C16279,37,6,134849.5,4,3,1,8,Potential Customers
C03285,3,4,134848.5,5,2,1,8,Potential Customers
C12061,329,3,134846.5,1,1,1,3,Lost Customers
C13722,105,6,134812.5,2,3,1,6,At Risk
C17719,74,2,134809.5,3,1,1,5,At Risk
C08912,54,6,134794.5,3,3,1,7,Potential Customers
C05651,18,4,134777.5,4,2,1,7,Potential Customers
C14865,3,6,134755.0,5,3,1,9,Potential Customers
C12176,15,4,134750.0,5,2,1,8,Potential Customers
C12887,187,3,134737.0,1,1,1,3,Lost Customers
C08680,25,5,134707.5,4,3,1,8,Potential Customers
C07025,22,3,134681.0,4,1,1,6,At Risk
C13001,21,5,134672.5,4,3,1,8,Potential Customers
C02662,12,5,134643.5,5,3,1,9,Potential Customers
C12188,1,5,134611.0,5,3,1,9,Potential Customers
C08258,97,3,134610.0,2,1,1,4,At Risk
C17923,1,3,134600.0,5,1,1,7,Potential Customers
C12840,184,4,134536.5,1,2,1,4,At Risk
C10791,153,5,134529.0,2,3,1,6,At Risk
C10718,14,3,134506.5,5,1,1,7,Potential Customers
C14794,3,6,134469.5,5,3,1,9,Potential Customers
C18825,35,4,134467.0,4,2,1,7,Potential Customers
C09090,11,4,134445.0,5,2,1,8,Potential Customers
C00749,1,6,134373.5,5,3,1,9,Potential Customers
C19553,87,3,134357.0,2,1,1,4,At Risk
C09260,69,6,134351.5,3,3,1,7,Potential Customers
C06200,23,3,134338.5,4,1,1,6,At Risk
C06521,150,5,134319.5,2,3,1,6,At Risk
C15399,37,3,134270.5,4,1,1,6,At Risk
C07920,220,3,134265.0,1,1,1,3,Lost Customers
C19496,12,8,134226.5,5,4,1,10,Loyal Customers
C10213,36,4,134218.5,4,2,1,7,Potential Customers
C00053,37,3,134215.0,4,1,1,6,At Risk
C18382,46,7,134203.0,3,4,1,8,Potential Customers
C12507,17,3,134174.5,5,1,1,7,Potential Customers
C19536,124,4,134168.5,2,2,1,5,At Risk
C19489,32,3,134159.5,4,1,1,6,At Risk
C13772,6,5,134159.0,5,3,1,9,Potential Customers
C00544,43,2,134151.0,3,1,1,5,At Risk
C09380,4,4,134149.5,5,2,1,8,Potential Customers
C13033,116,2,134134.0,2,1,1,4,At Risk
C16472,17,4,134134.0,5,2,1,8,Potential Customers
C16654,24,5,134133.0,4,3,1,8,Potential Customers
C03591,17,4,134116.5,5,2,1,8,Potential Customers
C07202,19,5,134113.0,4,3,1,8,Potential Customers
C07075,25,6,134112.5,4,3,1,8,Potential Customers
C04519,22,3,134100.0,4,1,1,6,At Risk
C05753,17,4,134089.0,5,2,1,8,Potential Customers
C19508,26,3,134084.5,4,1,1,6,At Risk
C17493,143,4,134074.5,2,2,1,5,At Risk
C11282,7,4,134038.5,5,2,1,8,Potential Customers
C13456,2,5,134032.0,5,3,1,9,Potential Customers
C19200,8,5,134013.5,5,3,1,9,Potential Customers
C13802,56,5,133991.0,3,3,1,7,Potential Customers
C09977,316,2,133979.5,1,1,1,3,Lost Customers
C02165,373,3,133970.0,1,1,1,3,Lost Customers
C04180,4,6,133967.5,5,3,1,9,Potential Customers
C01294,46,4,133912.5,3,2,1,6,At Risk
C11859,61,7,133897.0,3,4,1,8,Potential Customers
C08797,41,4,133889.5,3,2,1,6,At Risk
C06004,137,4,133871.5,2,2,1,5,At Risk
C13839,10,3,133860.0,5,1,1,7,Potential Customers
C03185,94,4,133801.0,2,2,1,5,At Risk
C03501,122,3,133783.0,2,1,1,4,At Risk
C14384,267,2,133779.0,1,1,1,3,Lost Customers
C13458,100,1,133755.5,2,1,1,4,At Risk
C12669,24,4,133736.5,4,2,1,7,Potential Customers
C07357,3,3,133728.5,5,1,1,7,Potential Customers
C10985,46,6,133728.5,3,3,1,7,Potential Customers
C03710,16,5,133728.5,5,3,1,9,Potential Customers
C02156,42,3,133697.0,3,1,1,5,At Risk
C07672,235,2,133682.0,1,1,1,3,Lost Customers
C05927,23,3,133642.0,4,1,1,6,At Risk
C13154,36,4,133638.0,4,2,1,7,Potential Customers
C10482,69,3,133638.0,3,1,1,5,At Risk
C16079,3,5,133631.5,5,3,1,9,Potential Customers
C18943,40,2,133607.0,3,1,1,5,At Risk
C06509,233,2,133539.0,1,1,1,3,Lost Customers
C15620,9,2,133531.5,5,1,1,7,Potential Customers
C18138,40,3,133500.0,3,1,1,5,At Risk
C05465,29,3,133396.0,4,1,1,6,At Risk
C06459,3,3,133394.0,5,1,1,7,Potential Customers
C07862,154,3,133343.0,2,1,1,4,At Risk
C16624,72,5,133340.0,3,3,1,7,Potential Customers
C06458,43,4,133332.0,3,2,1,6,At Risk
C13024,109,4,133321.5,2,2,1,5,At Risk
C01570,32,5,133319.0,4,3,1,8,Potential Customers
C12532,1,6,133305.0,5,3,1,9,Potential Customers
C17250,4,5,133289.0,5,3,1,9,Potential Customers
C02452,159,3,133236.5,2,1,1,4,At Risk
C01872,53,2,133172.5,3,1,1,5,At Risk
C18873,146,5,133172.0,2,3,1,6,At Risk
C11677,61,4,133167.0,3,2,1,6,At Risk
C18841,2,8,133164.0,5,4,1,10,Loyal Customers
C10661,6,7,133159.0,5,4,1,10,Loyal Customers
C06006,5,5,133153.0,5,3,1,9,Potential Customers
C16161,27,4,133109.5,4,2,1,7,Potential Customers
C18027,136,4,133105.0,2,2,1,5,At Risk
C12519,105,4,133085.5,2,2,1,5,At Risk
C07904,158,3,133076.0,2,1,1,4,At Risk
C18294,22,2,133049.0,4,1,1,6,At Risk
C02114,18,6,133038.5,4,3,1,8,Potential Customers
C13108,15,7,133015.0,5,4,1,10,Loyal Customers
C06405,378,3,132977.5,1,1,1,3,Lost Customers
C17892,180,2,132966.0,2,1,1,4,At Risk
C15942,8,4,132913.0,5,2,1,8,Potential Customers
C10247,31,5,132905.5,4,3,1,8,Potential Customers
C07505,59,6,132889.0,3,3,1,7,Potential Customers
C18243,139,3,132872.5,2,1,1,4,At Risk
C04100,34,3,132848.0,4,1,1,6,At Risk
C19357,325,4,132835.0,1,2,1,4,At Risk
C02293,13,4,132810.5,5,2,1,8,Potential Customers
C11333,304,2,132807.5,1,1,1,3,Lost Customers
C10153,100,5,132793.5,2,3,1,6,At Risk
C10815,62,5,132791.5,3,3,1,7,Potential Customers
C06752,17,4,132774.0,5,2,1,8,Potential Customers
C15110,35,4,132755.0,4,2,1,7,Potential Customers
C15008,55,3,132675.0,3,1,1,5,At Risk
C03583,5,3,132674.0,5,1,1,7,Potential Customers
C10300,108,3,132653.5,2,1,1,4,At Risk
C17282,101,5,132650.5,2,3,1,6,At Risk
C05137,44,5,132637.0,3,3,1,7,Potential Customers
C04082,33,2,132614.0,4,1,1,6,At Risk
C02468,10,4,132609.0,5,2,1,8,Potential Customers
C11503,172,3,132585.0,2,1,1,4,At Risk
C06280,88,3,132569.5,2,1,1,4,At Risk
C00026,109,1,132520.0,2,1,1,4,At Risk
C02583,2,5,132516.5,5,3,1,9,Potential Customers
C06396,183,4,132515.0,1,2,1,4,At Risk
C19243,51,7,132491.0,3,4,1,8,Potential Customers
C13174,136,3,132476.0,2,1,1,4,At Risk
C14038,9,5,132466.5,5,3,1,9,Potential Customers
C09626,87,7,132427.0,2,4,1,7,Potential Customers
C10700,45,3,132425.0,3,1,1,5,At Risk
C02290,38,3,132425.0,4,1,1,6,At Risk
C09779,10,3,132402.5,5,1,1,7,Potential Customers
C08549,53,5,132396.0,3,3,1,7,Potential Customers
C08663,198,4,132371.0,1,2,1,4,At Risk
C13647,25,5,132340.0,4,3,1,8,Potential Customers
C14296,7,4,132335.5,5,2,1,8,Potential Customers
C12351,7,4,132330.5,5,2,1,8,Potential Customers
C19016,84,5,132314.0,2,3,1,6,At Risk
C13645,208,3,132303.0,1,1,1,3,Lost Customers
C08500,7,6,132301.0,5,3,1,9,Potential Customers
C07362,37,3,132294.0,4,1,1,6,At Risk
C04619,27,3,132260.0,4,1,1,6,At Risk
C04827,260,3,132258.5,1,1,1,3,Lost Customers
C16791,1,6,132257.0,5,3,1,9,Potential Customers
C19693,292,1,132243.0,1,1,1,3,Lost Customers
C19772,15,3,132226.0,5,1,1,7,Potential Customers
C19892,10,6,132215.5,5,3,1,9,Potential Customers
C12018,152,5,132209.5,2,3,1,6,At Risk
C12647,189,3,132182.5,1,1,1,3,Lost Customers
C18765,13,4,132168.5,5,2,1,8,Potential Customers
C18713,67,8,132153.5,3,4,1,8,Potential Customers
C18058,8,4,132153.5,5,2,1,8,Potential Customers
C07192,78,3,132143.0,3,1,1,5,At Risk
C17141,49,4,132121.0,3,2,1,6,At Risk
C12273,559,1,132078.5,1,1,1,3,Lost Customers
C13381,15,3,132047.5,5,1,1,7,Potential Customers
C12409,300,3,132046.0,1,1,1,3,Lost Customers
C11731,12,5,132031.5,5,3,1,9,Potential Customers
C16634,3,5,132031.0,5,3,1,9,Potential Customers
C02796,186,2,132000.0,1,1,1,3,Lost Customers
C09004,106,2,131998.5,2,1,1,4,At Risk
C08948,20,6,131931.5,4,3,1,8,Potential Customers
C06894,620,1,131910.5,1,1,1,3,Lost Customers
C11479,23,4,131905.0,4,2,1,7,Potential Customers
C07214,6,6,131889.5,5,3,1,9,Potential Customers
C12159,35,5,131863.5,4,3,1,8,Potential Customers
C17213,350,1,131856.5,1,1,1,3,Lost Customers
C14238,10,8,131815.5,5,4,1,10,Loyal Customers
C06981,146,4,131795.0,2,2,1,5,At Risk
C13891,245,1,131756.5,1,1,1,3,Lost Customers
C03284,20,4,131747.5,4,2,1,7,Potential Customers
C07926,198,4,131686.0,1,2,1,4,At Risk
C15608,3,3,131681.0,5,1,1,7,Potential Customers
C00565,120,3,131662.0,2,1,1,4,At Risk
C16198,17,5,131606.5,5,3,1,9,Potential Customers
C01858,9,5,131585.0,5,3,1,9,Potential Customers
C00378,24,7,131580.0,4,4,1,9,Potential Customers
C04804,5,4,131566.5,5,2,1,8,Potential Customers
C17889,74,8,131565.0,3,4,1,8,Potential Customers
C01391,176,3,131563.5,2,1,1,4,At Risk
C06850,224,3,131533.0,1,1,1,3,Lost Customers
C18168,25,3,131525.5,4,1,1,6,At Risk
C13717,79,3,131496.0,3,1,1,5,At Risk
C03045,74,4,131463.5,3,2,1,6,At Risk
C04993,61,3,131442.5,3,1,1,5,At Risk
C18974,6,3,131431.5,5,1,1,7,Potential Customers
C00039,116,5,131414.0,2,3,1,6,At Risk
C07789,158,4,131397.0,2,2,1,5,At Risk
C15876,73,2,131394.5,3,1,1,5,At Risk
C04928,29,6,131330.5,4,3,1,8,Potential Customers
C17491,13,4,131302.0,5,2,1,8,Potential Customers
C16565,25,5,131290.5,4,3,1,8,Potential Customers
C07761,49,2,131289.5,3,1,1,5,At Risk
C08481,107,3,131268.0,2,1,1,4,At Risk
C11822,93,3,131260.5,2,1,1,4,At Risk
C04166,1,4,131238.5,5,2,1,8,Potential Customers
C10691,26,7,131228.0,4,4,1,9,Potential Customers
C02352,37,5,131222.0,4,3,1,8,Potential Customers
C07523,1,3,131197.5,5,1,1,7,Potential Customers
C10675,35,6,131187.5,4,3,1,8,Potential Customers
C07304,40,2,131179.0,3,1,1,5,At Risk
C05815,8,5,131158.5,5,3,1,9,Potential Customers
C06743,143,3,131136.5,2,1,1,4,At Risk
C10528,119,7,131115.5,2,4,1,7,Potential Customers
C06841,129,6,131114.0,2,3,1,6,At Risk
C19219,66,3,131052.0,3,1,1,5,At Risk
C05932,4,5,131002.5,5,3,1,9,Potential Customers
C10352,66,2,130986.0,3,1,1,5,At Risk
C00913,11,5,130960.0,5,3,1,9,Potential Customers
C03559,45,4,130954.5,3,2,1,6,At Risk
C17086,60,7,130946.5,3,4,1,8,Potential Customers
C18425,55,3,130916.5,3,1,1,5,At Risk
C09699,10,5,130899.0,5,3,1,9,Potential Customers
C16734,42,8,130843.0,3,4,1,8,Potential Customers
C08015,144,5,130838.0,2,3,1,6,At Risk
C12814,141,5,130837.0,2,3,1,6,At Risk
C01295,49,4,130813.5,3,2,1,6,At Risk
C17034,14,6,130791.5,5,3,1,9,Potential Customers
C17425,59,4,130780.0,3,2,1,6,At Risk
C07813,43,4,130729.5,3,2,1,6,At Risk
C16945,378,2,130715.0,1,1,1,3,Lost Customers
C06582,79,4,130711.5,3,2,1,6,At Risk
C09454,33,4,130701.0,4,2,1,7,Potential Customers
C08167,25,3,130650.5,4,1,1,6,At Risk
C11279,283,5,130624.0,1,3,1,5,At Risk
C07259,76,3,130612.5,3,1,1,5,At Risk
C04821,556,2,130593.0,1,1,1,3,Lost Customers
C11715,23,5,130569.0,4,3,1,8,Potential Customers
C10208,92,5,130552.5,2,3,1,6,At Risk
C02768,63,3,130550.0,3,1,1,5,At Risk
C06191,19,6,130547.0,4,3,1,8,Potential Customers
C19591,40,6,130528.0,3,3,1,7,Potential Customers
C15966,27,8,130517.5,4,4,1,9,Potential Customers
C12233,4,5,130507.5,5,3,1,9,Potential Customers
C10674,69,6,130506.5,3,3,1,7,Potential Customers
C16679,73,3,130502.5,3,1,1,5,At Risk
C02837,41,3,130475.0,3,1,1,5,At Risk
C02449,74,3,130474.0,3,1,1,5,At Risk
C12059,115,4,130473.0,2,2,1,5,At Risk
C07850,1,4,130469.5,5,2,1,8,Potential Customers
C18258,63,4,130417.0,3,2,1,6,At Risk
C03497,111,3,130417.0,2,1,1,4,At Risk
C07952,69,4,130414.5,3,2,1,6,At Risk
C16133,153,6,130406.5,2,3,1,6,At Risk
C11457,10,4,130392.0,5,2,1,8,Potential Customers
C05783,141,4,130372.0,2,2,1,5,At Risk
C07810,130,3,130343.5,2,1,1,4,At Risk
C13982,349,3,130288.5,1,1,1,3,Lost Customers
C04999,41,4,130286.5,3,2,1,6,At Risk
C12551,4,5,130193.5,5,3,1,9,Potential Customers
C00522,44,2,130177.5,3,1,1,5,At Risk
C14466,14,3,130147.0,5,1,1,7,Potential Customers
C02883,12,3,130138.0,5,1,1,7,Potential Customers
C06106,1,4,130071.0,5,2,1,8,Potential Customers
C14723,87,7,130049.5,2,4,1,7,Potential Customers
C17837,14,3,130026.5,5,1,1,7,Potential Customers
C19162,474,2,130024.5,1,1,1,3,Lost Customers
C04538,349,6,130011.0,1,3,1,5,At Risk
C07696,11,7,129963.5,5,4,1,10,Loyal Customers
C10902,82,5,129957.0,2,3,1,6,At Risk
C03266,85,3,129953.0,2,1,1,4,At Risk
C11217,86,6,129938.0,2,3,1,6,At Risk
C01602,191,1,129915.5,1,1,1,3,Lost Customers
C17174,16,2,129908.0,5,1,1,7,Potential Customers
C03594,15,3,129900.0,5,1,1,7,Potential Customers
C18596,244,3,129879.0,1,1,1,3,Lost Customers
C11740,35,4,129848.5,4,2,1,7,Potential Customers
C01169,20,4,129843.0,4,2,1,7,Potential Customers
C18535,40,4,129814.5,3,2,1,6,At Risk
C12343,2,5,129806.5,5,3,1,9,Potential Customers
C04274,84,3,129798.5,2,1,1,4,At Risk
C03051,33,3,129791.0,4,1,1,6,At Risk
C08172,69,2,129755.5,3,1,1,5,At Risk
C19526,1,6,129724.0,5,3,1,9,Potential Customers
C12873,44,5,129718.5,3,3,1,7,Potential Customers
C05201,282,3,129642.0,1,1,1,3,Lost Customers
C13320,43,6,129608.0,3,3,1,7,Potential Customers
C03347,70,3,129605.0,3,1,1,5,At Risk
C03995,149,3,129585.5,2,1,1,4,At Risk
C06638,10,6,129576.5,5,3,1,9,Potential Customers
C15828,88,4,129569.0,2,2,1,5,At Risk
C06161,233,3,129543.5,1,1,1,3,Lost Customers
C13273,40,5,129527.0,3,3,1,7,Potential Customers
C01434,40,3,129494.5,3,1,1,5,At Risk
C11211,20,4,129488.0,4,2,1,7,Potential Customers
C01656,34,8,129443.0,4,4,1,9,Potential Customers
C13858,222,3,129442.0,1,1,1,3,Lost Customers
C19749,155,5,129422.0,2,3,1,6,At Risk
C03013,457,2,129417.5,1,1,1,3,Lost Customers
C10676,13,2,129407.5,5,1,1,7,Potential Customers
C13617,17,2,129365.0,5,1,1,7,Potential Customers
C11338,112,3,129363.5,2,1,1,4,At Risk
C05198,69,6,129329.5,3,3,1,7,Potential Customers
C07830,27,6,129324.5,4,3,1,8,Potential Customers
C13315,89,5,129292.0,2,3,1,6,At Risk
C11756,25,4,129254.5,4,2,1,7,Potential Customers
C18238,2,6,129201.0,5,3,1,9,Potential Customers
C11024,346,3,129198.0,1,1,1,3,Lost Customers
C04328,78,3,129142.5,3,1,1,5,At Risk
C04141,3,3,129133.0,5,1,1,7,Potential Customers
C02329,44,4,129084.0,3,2,1,6,At Risk
C08017,71,4,129079.5,3,2,1,6,At Risk
C11574,76,4,129058.5,3,2,1,6,At Risk
C18633,6,3,129028.5,5,1,1,7,Potential Customers
C18875,40,4,128986.0,3,2,1,6,At Risk
C14980,105,3,128985.5,2,1,1,4,At Risk
C10789,147,4,128980.0,2,2,1,5,At Risk
C14969,404,2,128915.0,1,1,1,3,Lost Customers
C11867,239,4,128914.5,1,2,1,4,At Risk
C16712,8,4,128837.0,5,2,1,8,Potential Customers
C08206,38,6,128823.0,4,3,1,8,Potential Customers
C18668,170,4,128817.0,2,2,1,5,At Risk
C03522,141,4,128739.5,2,2,1,5,At Risk
C19669,46,5,128701.5,3,3,1,7,Potential Customers
C15674,50,4,128691.5,3,2,1,6,At Risk
C00261,335,6,128650.5,1,3,1,5,At Risk
C03813,46,3,128644.0,3,1,1,5,At Risk
C04344,77,8,128625.5,3,4,1,8,Potential Customers
C11709,51,4,128619.0,3,2,1,6,At Risk
C09093,7,5,128605.5,5,3,1,9,Potential Customers
C09370,389,2,128601.0,1,1,1,3,Lost Customers
C08410,182,3,128592.5,1,1,1,3,Lost Customers
C11435,285,3,128572.5,1,1,1,3,Lost Customers
C03514,92,4,128564.5,2,2,1,5,At Risk
C04250,49,4,128562.5,3,2,1,6,At Risk
C15660,209,4,128505.0,1,2,1,4,At Risk
C06569,51,3,128477.5,3,1,1,5,At Risk
